Channelid,subscribercount,totalviews,channelname,title,uploader,channelurl,shortdescription
UCotNUyaiwKNwf54jHorANFg,21700.0,,Our Knowledge,Our Knowledge ,Our Knowledge,https://www.youtube.com/channel/UCotNUyaiwKNwf54jHorANFg,"Assalam-o-Alaikum Welcome to my channel our knowledge. Dear Student we will provide quality content english essay for 10th class,urdu essay,urdu application,urdu stories,urdu letter. we will provide english essays,stories, letters,applicati"
UCT06ko--DCrrJRQQu-i9gsQ,76.0,,Urdu Saroor,Urdu Saroor,Urdu Saroor,https://www.youtube.com/channel/UCT06ko--DCrrJRQQu-i9gsQ,This channel is only for song lyrics.
UC1gwQtBzcGBTNan0b4S8oqQ,2180.0,,BTS Army,BTS Army,BTS Army,https://www.youtube.com/channel/UC1gwQtBzcGBTNan0b4S8oqQ,"♡⃝ ʜᴇʟʟᴏ ◡ Welcome to my YouTube channel ✨ 𝓣𝓱𝓲𝓼 𝓲𝓼 the 𝓸𝓯𝓯𝓲𝓬𝓲𝓪𝓵 channel for BTS Army ♡ 𝓘 𝔀𝓲𝓵𝓵 𝓫𝓮 𝓹𝓸𝓼𝓽𝓲𝓷𝓰 𝓑𝓣𝓢 𝓿𝓲𝓭𝓮𝓸𝓼 𝓪𝓷𝓭 𝓼𝓱𝓸𝓻𝓽𝓼 𝓮𝓿𝓮𝓻𝔂𝓭𝓪𝔂 ♡💜💖 𝙎𝙪𝙗𝙨𝙘𝙧𝙞𝙗𝙚 𝙛𝙤𝙧 𝙙𝙖𝙞𝙡𝙮 𝘽𝙏𝙎 𝙖𝙣𝙙 𝙆𝙥𝙤𝙥 𝙫𝙞𝙙𝙚𝙤𝙨, 𝙨𝙝𝙤𝙧𝙩𝙨, 𝙖𝙣𝙙 𝙪𝙥𝙙𝙖𝙩𝙚𝙨! (✿◠‿◠) 𝘿𝙤𝙣'𝙩 𝙢𝙞𝙨𝙨 𝙤𝙪𝙩 𝙤𝙣 𝙩𝙝𝙚 𝙡𝙤𝙫𝙚 𝙖𝙣𝙙 "
UC05xLTbnpQMZNgusZXOuqLA,9750.0,,Alfaaz Studio,Alfaaz Studio,Alfaaz Studio,https://www.youtube.com/channel/UC05xLTbnpQMZNgusZXOuqLA,"Alfaaz Studio is the best platform for all aspiring singers,actors and writers to learn Urdu Hindi pronunciation and to earn a deep information about the legendary poets, lyricists and writers.This channel is being run by the bollywood lyri"
UCC7momUSeE0lCzKgPwSeKsA,2210.0,,Deep Quotes Urdu,Deep Quotes Urdu ,Deep Quotes Urdu,https://www.youtube.com/channel/UCC7momUSeE0lCzKgPwSeKsA,"Assaassalamu alaikum welcome to my channel ,Plz subscribe my channel for more content We are upload islamic videos, islamic quotes, islamic status, whatsapp status, urdu statu hazrat ali quotes and All kinds of islamic videos. Please like s"
UCe3NF5dsW0oOAdqFrrFvArg,35900.0,,RHT.Calligraphy,RHT.Calligraphy,RHT.Calligraphy,https://www.youtube.com/channel/UCe3NF5dsW0oOAdqFrrFvArg,"Asslam o alaikum. Welcome to RHT.CALLIGRAPHY My name Is Rahatyasmin. In this channel (RHT.CALLIGRAPHY) you will learn about every type of essays ,stories, speeches, letters, quotes and application's. I hope my channel (RHT.CALLIGRAPHY) will"
UCvC_Rh3JlFovhBLG4WscX0Q,3310.0,,3D Drawing,3D Drawing,3D Drawing,https://www.youtube.com/channel/UCvC_Rh3JlFovhBLG4WscX0Q,❤* وَتُعِزُ مَن تَشَاء وَتُذِلُ مَن تَشَاء ❤ Welcome to my official YouTube channel 3D Drawing. This channel is made for 3D Drawing. ▓S ▒ U░B ░ S░ C░ I░B ▒E ▓█ ┊┊┊▕▔╲▂▂▂╱▔▏ ╭━━╮╭┈╮ ╭┈╮╭━━╮ ╰╰╰┃▏╭╮ ╭╮▕┃╯╯╯ ┈┃ ┃▏┈┈▅┈┈▕┃ ┃ ┈┃ ┃▏┈╰┻╯┈▕┃ ┃ ┈┃ ╰█
UC5ZAU-hc5NOeuXUcb4gyqcQ,3040000.0,,Urdu Cover,Urdu Cover,Urdu Cover,https://www.youtube.com/channel/UC5ZAU-hc5NOeuXUcb4gyqcQ,Urdu Cover is an entertainment Project of #TalhaFilms which is very Popular Media Company. We deliver Educational videos from history and future.
UC4YTgFaW8I_EfCElHzpPzxQ,7930.0,,Hafez Rasheduzzaman Islamic Tune,Hafez Rasheduzzaman Islamic Tune ,Hafez Rasheduzzaman Islamic Tune,https://www.youtube.com/channel/UC4YTgFaW8I_EfCElHzpPzxQ,"Assalamu Alaykum wa Rahmatullahi Wabarakatuh Dear visitor YOU are welcome Our YOU tube channel Rashel live tv Tis Is a non Nasheed Islamic zone YOU tube channel Plesse Subscribers to our Channel Regularly listen to popular Islamic scholars,"
UCm6alj5bv0vusrZ9hSL7nfA,1160.0,,Insha Academy,Insha Academy,Insha Academy,https://www.youtube.com/channel/UCm6alj5bv0vusrZ9hSL7nfA,Allah Paak Tyra Karam ha❤️❤️ Welcome to my channel New Courses for all the classes now available All the question answers exercises included You will get the best answers Islamiat new book Tajuma tul Quran new book English new book Urdu new
UCyXXx_e1_s2YJDDkIL86ZkA,18700.0,,Novelist Queen 👑,Novelist Queen 👑,Novelist Queen 👑,https://www.youtube.com/channel/UCyXXx_e1_s2YJDDkIL86ZkA,Welcome to Novelist Queen 👑 This channel is all about Novels and entertainment If you like our channel then please share our videos as much as you can and subscribe our channel Hope you guys are doing well Thanks for visiting Novelist Queen
UCKKkpE9zMKOZrOm_ZJFyq7g,24700.0,,Cooking with Ayesha Gull,Cooking with Ayesha Gull,Cooking with Ayesha Gull,https://www.youtube.com/channel/UCKKkpE9zMKOZrOm_ZJFyq7g,Assalamu Alikum my channal is all about cooking
UCu4GjoHvpiBpJd9vnjf_7zQ,17500.0,,Gns20,Gns20,Gns20,https://www.youtube.com/channel/UCu4GjoHvpiBpJd9vnjf_7zQ,YouTube वीडियो मैं पैसो के लिए नहीं बनाता हूँ यह मेरी Hobby हैं। बस आपलोग मुझे ऐसे ही Support करते रहे ताकि मैं अपनी Knowledge से हर उस व्यक्ति की Help कर सकूँ जिसकी मदद मैं कर सकता हूँ। Hello Friends !! मेरा नाम Kousar Raza हैं और स्वागत क
UCscDeCQlI3J1GG-8VrBSzaA,3640.0,,Islamic guidance,Islamic guidance ,Islamic guidance,https://www.youtube.com/channel/UCscDeCQlI3J1GG-8VrBSzaA,"""Islamic Guidance"" is your go-to destination for enriching content centered around Islamic teachings and wisdom. Dive into a diverse range of videos that explore Quranic insights, Hadith explanations, and practical guidance for navigating l"
UCWiQE3aVuYjUTtXB60DLo7A,7300.0,,Urdu Now,Urdu Now,Urdu Now,https://www.youtube.com/channel/UCWiQE3aVuYjUTtXB60DLo7A,"The main focus of Urdu Now is translating English quotations into Urdu. Successful people, scientists, philosophers, artists, wealthy people, and scholars have all left quotes. I bring to life some of the wisest sayings from well-known thin"
UCdV6vr86P-7l_qGBGHIUhag,2290.0,,Art by MHS,Art by MHS,Art by MHS,https://www.youtube.com/channel/UCdV6vr86P-7l_qGBGHIUhag,"Dear viewers, 🔊🌎 I hope and wish you for your better life, health prosperity and wealth. 🫡⭐️⭐️⭐️⭐️💫 I want to express my gratitude from core of heart for you appreciation increased watched my time videos, likes, comments, shared and subscri"
UCsJ95b5irx744LxAZwl4f9w,2210.0,,Learn and Enjoy,Learn and Enjoy,Learn and Enjoy,https://www.youtube.com/channel/UCsJ95b5irx744LxAZwl4f9w,Plz like and subscribe and always need your support 💕https://www.youtube.com/@LearnandEnjoy-ht3eu
UCVb2O0ELRT9lbtDUoHV_HHA,73400.0,,Quran O Hadees,Quran O Hadees,Quran O Hadees,https://www.youtube.com/channel/UCVb2O0ELRT9lbtDUoHV_HHA,"Agar aap deen sai jury sawalon ky jawab janna chahty hain ya mulk ky mashor o maroof ulma ikram ky bayanat sunna chahty hain to hamarey channel _Quran O Hadees_ ko subscribe kijiye jazakallah,"
UC03rrfLSwYLdXGbGicKLUnQ,50500.0,,Salman Qureshi,Salman Qureshi,Salman Qureshi,https://www.youtube.com/channel/UC03rrfLSwYLdXGbGicKLUnQ,"I’m Salman Qureshi, an investigative journalist dedicated to uncovering the truth. On this channel, you'll find in-depth reports, revealing interviews, and insightful commentary on pressing issues. Subscribe to stay informed and join me in "
UCN1ClvPfObiJunuSOy71xvQ,83100.0,,Allama Shahryar Raza Abidi,Allama Shahryar Raza Abidi,Allama Shahryar Raza Abidi,https://www.youtube.com/channel/UCN1ClvPfObiJunuSOy71xvQ,"Welcome to the official YouTube channel of Allama Shahryar Raza Abidi. This platform is dedicated to presenting the teachings of Shia Islam in an accessible and friendly Urdu format. We believe in ""NO DISCRIMINATION ON THE BASIS OF RELIGION"
UCbOWx-D1d0-CiP9wc-cH93Q,5580000.0,,Sistrology,Sistrology,Sistrology,https://www.youtube.com/channel/UCbOWx-D1d0-CiP9wc-cH93Q,"I, Iqra Kanwal, was born in Lahore into a Muslim family. Eldest of 4 adorable sisters. We all come together and are better known as the Sistrology. As 5 sisters without a brother, all we have ever learned throughout our lives is how to be a"
UCoDwZhbPfQ4Yu2kQsi0-cSw,188000.0,,Vampire Music,Vampire Music,Vampire Music,https://www.youtube.com/channel/UCoDwZhbPfQ4Yu2kQsi0-cSw,Official Music channel of Vampire YT Young Artist from Pakistan
UCGEL9T-v1dRuQW6X5pHwO2w,18100.0,,ugerWadi1,ugerWadi1,ugerWadi1,https://www.youtube.com/channel/UCGEL9T-v1dRuQW6X5pHwO2w,
UCkIiT7UVrf0IJgqLbe8KJGA,509000.0,,CHEN-K,CHEN-K,CHEN-K,https://www.youtube.com/channel/UCkIiT7UVrf0IJgqLbe8KJGA,"Nadir Chen Siddiqui known by his stage name CHEN-K is a music video director, musician & rapper. Born in Montreal, Canada."
UCIfUMRkivHSPPY-hBdof0EQ,33700.0,,Islamic Educational Hub,Islamic Educational Hub,Islamic Educational Hub,https://www.youtube.com/channel/UCIfUMRkivHSPPY-hBdof0EQ,Exploring the Quran!
UCiz0IBbqZTsewE02E_viXpg,743.0,,Muslim Huria,Muslim Huria ,Muslim Huria,https://www.youtube.com/channel/UCiz0IBbqZTsewE02E_viXpg,Subscribe & share
UCRCKwvZLftJdq0GE-A-4aeA,342000.0,,Quran With Urdu - Hindi Translation,Quran With Urdu - Hindi Translation,Quran With Urdu - Hindi Translation,https://www.youtube.com/channel/UCRCKwvZLftJdq0GE-A-4aeA,Assalam o alaikum everyone! Welcome to my YouTube channel “Quran with Urdu Hindi Translation”. I am Muhammad Sadiq Ameen. I started this channel in 2020. Most Pakistani and Indian Muslims do not understand the Arabic language so the primary
UChkSroHt3eDkyMEgKW-bmsg,978.0,,Pak Turk celebs,Pak Turk celebs,Pak Turk celebs,https://www.youtube.com/channel/UChkSroHt3eDkyMEgKW-bmsg,
UC_QumnYfMTZUTBg5Qeq0s8Q,25000.0,,@WahibaIshqmNovels,@WahibaIshqmNovels,@WahibaIshqmNovels,https://www.youtube.com/channel/UC_QumnYfMTZUTBg5Qeq0s8Q,"Hy, I'm writer Wahiba Fatima and this is my official chanel. The best and standard material of Urdu novels is found here. This channel is an easy way to provide you with the best entertainment. The best romance, action thriller suspense nov"
UCEnk7_t9LA2w4IOqIZyua1Q,1240000.0,,Shabbir Qamar Bukhari,Shabbir Qamar Bukhari,Shabbir Qamar Bukhari,https://www.youtube.com/channel/UCEnk7_t9LA2w4IOqIZyua1Q,"Shabbir Qamar Bukhari is a Pakistani Islamic famous Preacher, religious scholar, and a member of tha ahle Sunnat wal Jamat, Shabbir Qamar Bukhari was born in Basti Jalal Shah on 1st of January 1994 He is a world-famous and islamic motivatio"
UCaKXof-mrqdKmmQZIsHtARA,82900.0,,Tech Info Zee,Tech Info Zee,Tech Info Zee,https://www.youtube.com/channel/UCaKXof-mrqdKmmQZIsHtARA,"This is my Second channel first channel is on Travel Vlogging.(Raja Zafar ul haq Vlogs) Watch all the video related to latest and powerful Tech News and Technology such as Computer, Mobile, Internet, New Apps .On this channel, you will cont"
UCn68MHKSGluDcSQbABxW4EQ,3890000.0,,Qasim Ali Shah Official,Qasim Ali Shah Official,Qasim Ali Shah Official,https://www.youtube.com/channel/UCn68MHKSGluDcSQbABxW4EQ,"Welcome to the official YouTube channel of Qasim Ali Shah, your guide to personal and professional growth! With over 3.7 million subscribers, Qasim Ali Shah is a renowned public speaker, author, and educator known for his inspirational talk"
UCzMWRU-8D1IDafX2lA8d5xA,445000.0,,Samina Pasha,Samina Pasha,Samina Pasha,https://www.youtube.com/channel/UCzMWRU-8D1IDafX2lA8d5xA,"Welcome to Samina Pasha Official YouTube Channel. Samina Pasha is Pakistan’s leading anchorperson, analyst and a Journalist by profession. Samina Pasha is currently associated with GNN TV & hosting program View Point Samina Pasha Official A"
UCU5aEY3YF7iGgzmWuONJGTA,83500.0,,Kamran Sharif Life Coach,Kamran Sharif Life Coach,Kamran Sharif Life Coach,https://www.youtube.com/channel/UCU5aEY3YF7iGgzmWuONJGTA,My name is Kamran Sharif I was going through GAD(Generalized Anxiety Disorder) since my childhood but it became worse after starting my business. I spent more then 8years in severe anxiety and severe depression. I used to take many medicine
UC4CLDo39sw2gU0xTixDOIWA,523000.0,,Iman voice . 1.2M,Iman voice . 1.2M,Iman voice . 1.2M,https://www.youtube.com/channel/UC4CLDo39sw2gU0xTixDOIWA,Welcome to my channel. My name is Iman Fatima this is my channel I create video about the rules of Islam. This is an Islamic educational channel. If you went to know about Islam so make sure to connect my YT channel so we learn and get the 
UCi17m86xllhp6DcfyVfVpbQ,336000.0,,Pyari Zainab,Pyari Zainab,Pyari Zainab,https://www.youtube.com/channel/UCi17m86xllhp6DcfyVfVpbQ,Welcome to my channel. My name is Zainab Gulzar this is my channel I create video about the rules of Islam.This is in Islamic educational channel.If you went to know about Islam so meke sure to Content my YT channel so we learn and get the 
UC6LRyDpPgR2ypljDuCvU-cw,2620000.0,,PakWheels.com,PakWheels.com,PakWheels.com,https://www.youtube.com/channel/UC6LRyDpPgR2ypljDuCvU-cw,
UCyYtnf4yMt1uW6fSaA70UBA,104000.0,,ISLAMIC AND TECH,ISLAMIC AND TECH,ISLAMIC AND TECH,https://www.youtube.com/channel/UCyYtnf4yMt1uW6fSaA70UBA,ISLAMIC AND TECH Salam.. Friends Welcome To ISLAMIC AND TECH...... ISLAMIC AND TECH Ye Ek Islamic Channel hai is Par Aap Ye Sab 👇👇 Sikh Sakte Hai.. 👉 Madani Qaidah 👉 Quraan e Pak 👉 Urdu Pdhana Sikhe Basic Level se Advance level Tak. 👉 Urdu 
UCu2Fx_IIUD0Wka_TGObo0ig,9.0,,Film_yt_18,Film_yt_18 ,Film_yt_18,https://www.youtube.com/channel/UCu2Fx_IIUD0Wka_TGObo0ig,
UC3AAgZsqwcdMEcMqzgEnZMw,835.0,,Artistic اردو,Artistic اردو,Artistic اردو,https://www.youtube.com/channel/UC3AAgZsqwcdMEcMqzgEnZMw,Artistic اردو is where the fusion of Pakistani music and the Pakistani indie aesthetics happen. This channel is all about the underground or the mainstream Pakistani music used along edited videos of the urban life/anime scenes etc. to crea
UCeaQ_tgXhatC_FeM8Pbsuaw,96500.0,,Urdu Academy Jakarta,Urdu Academy Jakarta,Urdu Academy Jakarta,https://www.youtube.com/channel/UCeaQ_tgXhatC_FeM8Pbsuaw,"Urdu Academy Jakarta is online Urdu learning platform. Where you can learn Urdu reading, writing and conversational Urdu. Our main goal is to teach conversational Urdu to those who wants to learn Urdu to communicate with their family or goi"
UClcyhW2x45yij-nR9DTEBVQ,774000.0,,TBV Knowledge & Truth,TBV Knowledge & Truth,TBV Knowledge & Truth,https://www.youtube.com/channel/UClcyhW2x45yij-nR9DTEBVQ,A channel dedicated on bringing you the REAL Truth & Knowledge! Make sure to SUBSCRIBE to us! For Brand Promotions or Enquiries contact at thebaiganvines@gmail.com
UCWzKqZ8c-BrbltwBCXUkKwQ,152.0,,Learning and fun with Faathima,Learning and fun with Faathima,Learning and fun with Faathima,https://www.youtube.com/channel/UCWzKqZ8c-BrbltwBCXUkKwQ,
UCWhHSFDcayiUfQrejw4tPfA,11400.0,,Learn English with Bilal,Learn English with Bilal,Learn English with Bilal,https://www.youtube.com/channel/UCWhHSFDcayiUfQrejw4tPfA,"Welcome to Learn English with Bilal! This channel is dedicated to improving English through Urdu vocabulary. We offer English sentences with Urdu translations, both basic and advanced English vocabulary, formal and informal English words, a"
UCFrSJ17JAYS2k958RAlmukQ,6280.0,,Muslim Fighters,Muslim Fighters,Muslim Fighters,https://www.youtube.com/channel/UCFrSJ17JAYS2k958RAlmukQ,"Muslim Fighters Working on Naat, Motivational Kalam, Hamd and Manqabat. For any Detall Contact us... muslimfightersofficial@gmail.com"
UCHSUY_-wdinBYnJFewm_Tsg,67200.0,,Raah-e-Islam,Raah-e-Islam,Raah-e-Islam,https://www.youtube.com/channel/UCHSUY_-wdinBYnJFewm_Tsg,
UCDUUktE61hr2J83ISxHzjcQ,10600.0,,Alif Bay Pay,Alif Bay Pay,Alif Bay Pay,https://www.youtube.com/channel/UCDUUktE61hr2J83ISxHzjcQ,Learn Urdu with us
UCSnMAje2lVeKMqo6ugrSqUw,5220.0,,Studio 1255,Studio 1255,Studio 1255,https://www.youtube.com/channel/UCSnMAje2lVeKMqo6ugrSqUw,"Hi Friends this channel is For Your Profit its mean only ISLAM,ISLAM ZINDABAD, ALHUMDULLAH Allah Hafiz Required 1million views and 100K Subscribers Please Support this Islamic channel thanks"
UCnlajIdKX4Y1_OFycaI_b5w,551.0,,Drama Minded,Drama Minded,Drama Minded,https://www.youtube.com/channel/UCnlajIdKX4Y1_OFycaI_b5w,Aslamo Alaikum my name is naseeb baloch and i will make top super hit and top flop dramas video can you support me https://www.instagram.com/invites/contact/?i=bevqaxi00nqi&utm_content=q9g42b8
UCIZohVmrt1JNEzn3R1guU7A,50600.0,,Islamic Quotes,Islamic Quotes,Islamic Quotes,https://www.youtube.com/channel/UCIZohVmrt1JNEzn3R1guU7A,"Assalam o alaikum(Blessing upon u) This channel "" Islamic Quotes"" has been created for just one purpose ( serve people ) our mission is to help hopeless people by providing them right tools and stuff that can be used in protection, in heali"
UCwydbVgd9mqF5k5nnZW7HNg,1130.0,,Jiya's Fairyland,Jiya's Fairyland,Jiya's Fairyland,https://www.youtube.com/channel/UCwydbVgd9mqF5k5nnZW7HNg,"✨ Welcome to Jiya's Fairyland! ✨ Enter a magical realm of timeless Urdu fairy tales, where each story is brought to life with stunning animation and poetic narration. Discover enchanting tales of princesses, brave heroes, kings, queens, and"
UCncSxEu5qXbAC2a1HuXklqQ,80200.0,,PMI TV,PMI TV,PMI TV,https://www.youtube.com/channel/UCncSxEu5qXbAC2a1HuXklqQ,"PMI TV Channel represents Peace on the Earth. Lord Jesus Christ ""The Prince of Peace"" is the only hope for the dying world. A core objective of this channel is to fulfill the Great Commission and encourage the leadership to help all ages to"
UCUAOIS3efwf-rLPng5sJXLw,53900.0,,The Cats Planet,The Cats Planet,The Cats Planet,https://www.youtube.com/channel/UCUAOIS3efwf-rLPng5sJXLw,Thank you for watching. please subscribe my YouTube channel @thecatsplanet and like comment and share. I upload cats related videos and vlogs of my own cats. I tried to convey all the information and instructions about how to take care of c
UCo7l-VWCFQtDWVVllLuzIvg,58200.0,,Karak With Mahreen,Karak With Mahreen,Karak With Mahreen,https://www.youtube.com/channel/UCo7l-VWCFQtDWVVllLuzIvg,
UCfvsDs5Ncv_rbMRZEMPTN2w,15300.0,,Documentary House,Documentary House,Documentary House,https://www.youtube.com/channel/UCfvsDs5Ncv_rbMRZEMPTN2w,"This Channel is about Documentary, Biography, technology news, entertainment news , sports news, health news, educational tutorials, how to category and social life.You can watch all about world , history, politics ,love , care , relationsh"
